VoteKit RankProfile
Candidates
(David Linn:David),(Noah Ernst:Noah ),(Terrence Hayes:Terre),(Thomas Shervey:Thoma),(Joe Furi:Joe F),(Uncertified Write In:Uncer),(Loretta Smith:Loret),(Michael (Mike) Sands:Micha),(Joe Allen:Joe A),(Steph Routh:Steph),(Jamie Dunphy:Jamie),(Peggy Sue Owens:Peggy),(Deian Salazar:Deian),(Cayle Tern:Cayle),(Timur Ender:Timur),(Candace Avalos:Canda),(Doug Clove:Doug )
Max Ranking Length
6
Includes Voter Set
False
=,=,=,=,=,=,=,=,=,=
Ranking_1,Ranking_2,Ranking_3,Ranking_4,Ranking_5,Ranking_6,&,Weight,&
{'Noah '},{'Jamie'},{'Micha'},{'Doug '},{'Cayle'},{'Deian'},&,1.0,&
{'Canda'},{'Terre'},{'Steph'},{'Jamie'},{'Timur'},{'Joe F'},&,1.0,&
{'Timur'},{'Steph'},{'Canda'},,,,&,1.0,&
{'Doug '},,,,,,&,1.0,&
{'Steph'},{'Jamie'},{'Loret'},{'Deian'},{'Timur'},{'Micha'},&,1.0,&
{'Micha'},{'David'},{'Timur'},{'Loret'},{'Steph'},,&,1.0,&
{'Doug '},,,,,,&,1.0,&
{'Terre'},{'Loret'},{'Jamie'},{'Deian'},{'Canda'},,&,1.0,&
{'Terre'},{'Joe A'},{'Canda'},{'Thoma'},{'Loret'},{'Steph'},&,1.0,&
{'Peggy'},{'Canda'},{'Loret'},{'Steph'},{'Jamie'},{'Cayle'},&,1.0,&
{'Loret'},{'Noah '},{'Steph'},{'Timur'},{'Jamie'},{'Doug '},&,1.0,&
{'Loret'},{'David'},{'Jamie'},{'Timur'},{'Terre'},{'Steph'},&,1.0,&
{'Canda'},{'Peggy'},{'Cayle'},{'Loret'},{'Steph'},,&,1.0,&
{'Canda'},{'Steph'},{'Terre'},,,,&,1.0,&
{'Canda'},{'Steph'},{'Timur'},{'Jamie'},,,&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Canda'},{'Peggy'},{'Loret'},{'Steph'},{'Deian'},{'Jamie'},&,1.0,&
{'Micha'},{'Joe F'},{'Doug '},{'Cayle'},{'David'},{'Joe A'},&,1.0,&
{'Jamie'},{'Canda'},{'Steph'},{'Noah '},{'David'},{'Loret'},&,1.0,&
{'Jamie'},{'Steph'},{'David'},{'Terre'},{'Thoma'},{'Canda'},&,1.0,&
{'Loret'},{'Steph'},{'Canda'},{'Noah '},{'Timur'},{'Terre'},&,1.0,&
{'Uncer'},,,,,,&,1.0,&
{'Joe A'},{'David'},{'Doug '},{'Micha'},{'Terre'},,&,1.0,&
{'Cayle'},{'Loret'},,,,,&,1.0,&
{'Timur'},{'Canda'},{'Cayle'},{'David'},{'Noah '},{'Joe A'},&,1.0,&
{'Loret'},{'Peggy'},{'Noah '},{'Joe A'},{'David'},{'Micha'},&,1.0,&
{'Peggy'},{'Joe A'},{'David'},{'Micha'},{'Loret'},{'Jamie'},&,1.0,&
{'Loret'},{'Terre'},{'Steph'},{'Jamie'},,,&,1.0,&
{'Doug '},{'Thoma'},{'Jamie'},,,,&,1.0,&
{'Steph'},{'Terre'},{'Canda'},{'David'},{'Jamie'},{'Timur'},&,1.0,&
{'Canda'},,,,,,&,1.0,&
{'Steph'},{'Noah '},{'Thoma'},{'Joe A'},{'Canda'},{'Timur'},&,1.0,&
{'Canda'},{'Loret'},,,,,&,1.0,&
{'Steph'},{'Canda'},{'Timur'},,,,&,1.0,&
{'Terre'},{'Joe F'},{'Micha'},{'Doug '},{'Noah '},{'Timur'},&,1.0,&
{'Jamie'},{'Terre'},{'Loret'},,,,&,1.0,&
{'Canda'},{'Timur'},{'Jamie'},{'Steph'},,,&,1.0,&
{'Joe A'},,,,,,&,1.0,&
{'Canda'},{'Micha'},{'Loret'},{'Steph'},{'Cayle'},{'Terre'},&,1.0,&
{'Jamie'},{'Steph'},{'Terre'},{'Timur'},{'David'},{'Cayle'},&,1.0,&
{'Timur'},{'David'},{'Canda'},{'Steph'},{'Jamie'},{'Doug '},&,1.0,&
{'Doug '},,,,,,&,1.0,&
{'Terre'},{'Timur'},{'Noah '},{'Canda'},,,&,1.0,&
{'Timur'},{'Loret'},{'Canda'},{'Cayle'},{'Steph'},{'Jamie'},&,1.0,&
{'Timur'},,,,,,&,1.0,&
{'Noah '},{'Joe A'},{'David'},{'Cayle'},{'Micha'},{'Thoma'},&,1.0,&
{'Loret'},{'Canda'},{'Peggy'},{'Joe F'},{'Jamie'},{'Cayle'},&,1.0,&
{'Jamie'},{'Steph'},{'Deian'},{'David'},{'Noah '},,&,1.0,&
{'Steph'},{'Loret'},{'Jamie'},{'Canda'},{'Cayle'},,&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Joe A'},{'Peggy'},{'Joe F'},{'Thoma'},{'Jamie'},{'David'},&,1.0,&
{'Jamie'},{'David'},{'Noah '},,,,&,1.0,&
{'Loret'},{'Noah '},{'Joe A'},{'Joe F'},{'Micha'},{'Peggy'},&,1.0,&
{'Timur'},{'Noah '},{'Micha'},{'Deian'},{'Steph'},{'Terre'},&,1.0,&
{'Peggy'},{'Canda'},{'Loret'},,,,&,1.0,&
{'Micha'},{'Joe A'},{'Doug '},{'Deian'},{'David'},{'Peggy'},&,1.0,&
{'Deian'},,,,,,&,1.0,&
{'Terre'},{'Loret'},{'Micha'},{'Joe F'},{'Doug '},{'Cayle'},&,1.0,&
{'Terre'},{'Steph'},{'Noah '},{'Cayle'},{'Peggy'},{'Loret'},&,1.0,&
{'Noah '},{'Loret'},{'Thoma'},,,,&,1.0,&
{'Jamie'},{'Steph'},{'Canda'},{'Loret'},{'Terre'},,&,1.0,&
{'Doug '},{'Jamie'},,,,,&,1.0,&
{'Canda'},{'Terre'},{'Steph'},{'Timur'},{'Noah '},{'Joe A'},&,1.0,&
{'Micha'},{'Jamie'},{'Noah '},{'Doug '},{'Loret'},{'Canda'},&,1.0,&
{'Canda'},{'Timur'},,,,,&,1.0,&
{'Peggy'},,,,,,&,1.0,&
{'Jamie'},{'Loret'},{'Terre'},{'Doug '},{'Steph'},{'Canda'},&,1.0,&
{'Joe F'},,,,,,&,1.0,&
{'Jamie'},,,,,,&,1.0,&
{'Joe F'},{'Cayle'},{'David'},,,,&,1.0,&
{'Noah '},{'David'},{'Loret'},,,,&,1.0,&
{'Steph'},{'Noah '},{'Doug '},,,,&,1.0,&
{'Doug '},{'Steph'},{'Noah '},,,,&,1.0,&
{'Terre'},{'Steph'},{'Jamie'},{'Noah '},{'Canda'},{'Loret'},&,1.0,&
{'Jamie'},{'Canda'},{'Timur'},,,,&,1.0,&
{'Canda'},{'Timur'},{'Cayle'},{'Joe F'},{'Loret'},{'David'},&,1.0,&
{'Timur'},,,,,,&,1.0,&
{'Jamie'},{'Steph'},{'Loret'},{'Timur'},{'Canda'},{'Terre'},&,1.0,&
{'Micha'},{'Loret'},,,,,&,1.0,&
{'Loret'},{'Cayle'},{'Canda'},{'Peggy'},{'Deian'},{'Steph'},&,1.0,&
{'Noah '},{'Joe A'},{'David'},{'Doug '},{'Joe F'},{'Micha'},&,1.0,&
{'Loret'},{'Steph'},{'Canda'},{'Timur'},{'Noah '},,&,1.0,&
{'Peggy'},{'Canda'},{'Loret'},{'Deian'},{'Timur'},{'Terre'},&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Loret'},{'Steph'},{'Timur'},{'David'},{'Cayle'},{'Deian'},&,1.0,&
{'Jamie'},{'Doug '},{'Timur'},{'Noah '},{'Micha'},{'Loret'},&,1.0,&
{'Timur'},{'Canda'},{'Steph'},{'Jamie'},,,&,1.0,&
{'Thoma'},{'Loret'},{'Steph'},{'Joe F'},{'Cayle'},{'Noah '},&,1.0,&
{'Loret'},{'Terre'},{'Noah '},,,,&,1.0,&
{'Doug '},,,,,,&,1.0,&
{'Jamie'},{'Canda'},,,,,&,1.0,&
{'Loret'},{'Doug '},{'Terre'},{'Canda'},{'Timur'},{'Noah '},&,1.0,&
{'Loret'},{'Steph'},,,,,&,1.0,&
{'Timur'},{'Steph'},{'Jamie'},{'Canda'},{'Terre'},{'Loret'},&,1.0,&
{'Loret'},{'Noah '},{'Steph'},{'Terre'},{'Timur'},{'Jamie'},&,1.0,&
{'Noah '},{'Joe A'},{'Loret'},,,,&,1.0,&
{'Canda'},{'Timur'},{'Steph'},{'Jamie'},{'Terre'},{'Cayle'},&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Steph'},{'Canda'},{'Timur'},,,,&,1.0,&
{'Noah '},{'Loret'},{'Terre'},{'Deian'},,,&,1.0,&
{'Steph'},{'Canda'},{'Timur'},,,,&,1.0,&
{'Jamie'},,,,,,&,1.0,&
{'Noah '},{'Jamie'},{'Doug '},{'Peggy'},{'Joe F'},{'Timur'},&,1.0,&
{'Canda'},{'Steph'},{'Timur'},{'Cayle'},{'Loret'},{'Jamie'},&,1.0,&
{'Jamie'},{'Canda'},{'Steph'},{'Noah '},{'Terre'},{'Loret'},&,1.0,&
{'Canda'},{'Timur'},{'Cayle'},,,,&,1.0,&
{'Steph'},{'Jamie'},{'Loret'},{'Terre'},{'Deian'},{'Canda'},&,1.0,&
{'Jamie'},{'Canda'},{'Steph'},{'Noah '},{'David'},{'Loret'},&,1.0,&
{'David'},{'Loret'},{'Canda'},,,,&,1.0,&
{'Uncer'},,,,,,&,1.0,&
{'Timur'},{'Canda'},{'Steph'},{'Terre'},{'Loret'},,&,1.0,&
{'Noah '},{'David'},{'Timur'},{'Joe A'},{'Canda'},{'Peggy'},&,1.0,&
{'Timur'},{'Terre'},{'Jamie'},{'Steph'},{'Canda'},{'Doug '},&,1.0,&
{'Uncer'},{'Joe F'},{'Noah '},,,,&,1.0,&
{'Canda'},{'Loret'},{'Steph'},,,,&,1.0,&
{'Canda'},{'Jamie'},{'Steph'},{'Loret'},,,&,1.0,&
{'Loret'},{'Jamie'},{'David'},,,,&,1.0,&
{'Loret'},{'Terre'},{'David'},{'Timur'},{'Canda'},{'Cayle'},&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Terre'},,,,,,&,1.0,&
{'Uncer'},,,,,,&,1.0,&
{'Noah '},{'Terre'},{'Joe F'},{'Loret'},{'Doug '},,&,1.0,&
{'Jamie'},{'Timur'},{'Doug '},{'Canda'},{'Joe A'},{'Cayle'},&,1.0,&
{'Noah '},{'Timur'},{'David'},{'Micha'},{'Thoma'},{'Steph'},&,1.0,&
{'Timur'},{'Canda'},{'Steph'},{'Terre'},{'Jamie'},{'Loret'},&,1.0,&
{'Steph'},{'Loret'},{'Terre'},{'Canda'},{'Cayle'},{'Noah '},&,1.0,&
{'Canda'},{'Steph'},{'Timur'},{'Jamie'},,,&,1.0,&
{'Jamie'},{'Canda'},{'Steph'},{'Noah '},{'David'},{'Loret'},&,1.0,&
{'Jamie'},{'Canda'},{'Terre'},{'Timur'},{'Joe A'},{'Thoma'},&,1.0,&
{'Loret'},{'Steph'},{'Canda'},{'Terre'},{'Timur'},{'David'},&,1.0,&
{'Timur'},{'Steph'},{'Doug '},{'Joe F'},{'David'},{'Noah '},&,1.0,&
{'Joe A'},{'Cayle'},{'Noah '},{'Micha'},{'Timur'},{'Steph'},&,1.0,&
{'Canda'},{'Doug '},{'Loret'},{'Noah '},{'David'},{'Micha'},&,1.0,&
{'Jamie'},{'Canda'},{'Steph'},{'Timur'},,,&,1.0,&
{'Jamie'},{'Steph'},{'Timur'},{'Noah '},{'Canda'},,&,1.0,&
{'Loret'},{'Jamie'},{'Steph'},,,,&,1.0,&
{'Canda'},{'Noah '},{'Joe F'},{'Steph'},{'Jamie'},,&,1.0,&
{'Loret'},{'Peggy'},{'Terre'},{'David'},,,&,1.0,&
{'Timur'},{'Jamie'},{'Canda'},{'Steph'},,,&,1.0,&
{'Noah '},,,,,,&,1.0,&
{'Noah '},{'Canda'},{'Loret'},{'Steph'},{'Cayle'},{'Joe A'},&,1.0,&
{'Canda'},,,,,,&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Loret'},{'Peggy'},{'Joe A'},,,,&,1.0,&
{'Noah '},{'Joe A'},{'Thoma'},{'Terre'},{'Doug '},{'Micha'},&,1.0,&
{'Canda'},{'Steph'},{'Terre'},{'Jamie'},{'Cayle'},{'Timur'},&,1.0,&
{'Terre'},{'Noah '},{'Doug '},,,,&,1.0,&
{'Doug '},{'Joe F'},{'Terre'},{'Jamie'},{'Timur'},{'Noah '},&,1.0,&
{'Canda'},{'Joe A'},{'Doug '},{'Joe F'},{'Micha'},{'Thoma'},&,1.0,&
{'Loret'},{'Peggy'},{'Canda'},{'Cayle'},{'Steph'},{'Jamie'},&,1.0,&
{'Jamie'},{'Canda'},{'Steph'},{'Terre'},,,&,1.0,&
{'Timur'},{'Steph'},{'Canda'},,,,&,1.0,&
{'Canda'},{'Steph'},{'David'},{'Jamie'},{'Cayle'},{'Micha'},&,1.0,&
{'Noah '},,,,,,&,1.0,&
{'Jamie'},{'Canda'},{'Noah '},{'Timur'},{'Loret'},{'Steph'},&,1.0,&
{'Timur'},{'Steph'},{'Canda'},{'Loret'},{'Jamie'},{'Terre'},&,1.0,&
{'Doug '},{'Loret'},,,,,&,1.0,&
{'Joe A'},{'Loret'},{'Doug '},{'Deian'},{'Steph'},,&,1.0,&
{'Jamie'},,,,,,&,1.0,&
{'Timur'},{'Steph'},{'Canda'},{'Cayle'},{'Noah '},,&,1.0,&
{'Joe A'},,,,,,&,1.0,&
{'Loret'},{'Canda'},{'Deian'},{'Terre'},,,&,1.0,&
{'Canda'},{'Timur'},{'Cayle'},{'Noah '},{'Deian'},{'Joe F'},&,1.0,&
{'Joe A'},{'Noah '},{'Uncer'},{'Micha'},{'Loret'},,&,1.0,&
{'Steph'},{'Timur'},,,,,&,1.0,&
{'Steph'},{'Joe A'},{'Timur'},{'Micha'},{'Loret'},{'Doug '},&,1.0,&
{'Peggy'},{'Timur'},{'Noah '},{'Canda'},{'Joe A'},{'David'},&,1.0,&
{'Peggy'},,,,,,&,1.0,&
{'Micha'},{'Timur'},,,,,&,1.0,&
{'Noah '},{'Steph'},{'Terre'},,,,&,1.0,&
{'Loret'},{'David'},{'Joe F'},{'Joe A'},{'Peggy'},{'Micha'},&,1.0,&
{'Noah '},{'Doug '},{'Timur'},{'Jamie'},{'Terre'},{'Loret'},&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Loret'},{'Steph'},{'Micha'},{'Thoma'},{'Timur'},{'Terre'},&,1.0,&
{'Loret'},{'Steph'},{'Micha'},{'Thoma'},{'Timur'},{'Terre'},&,1.0,&
{'Doug '},{'Joe F'},{'Terre'},{'Jamie'},{'Timur'},{'Noah '},&,1.0,&
{'Noah '},{'Loret'},{'Doug '},{'Deian'},{'Cayle'},{'Joe A'},&,1.0,&
{'Terre'},,,,,,&,1.0,&
{'Joe A'},{'Canda'},{'Noah '},{'Joe F'},{'Micha'},{'Doug '},&,1.0,&
{'Timur'},{'David'},{'Micha'},{'Loret'},,,&,1.0,&
{'Uncer'},,,,,,&,1.0,&
{'Steph'},{'Loret'},{'Doug '},,,,&,1.0,&
{'Deian'},{'David'},{'Terre'},,,,&,1.0,&
{'Joe A'},,,,,,&,1.0,&
{'Noah '},{'David'},{'Terre'},{'Steph'},{'Joe F'},{'Loret'},&,1.0,&
{'Timur'},,,,,,&,1.0,&
{'Doug '},,,,,,&,1.0,&
{'Terre'},{'Noah '},{'Steph'},,,,&,1.0,&
{'Jamie'},,,,,,&,1.0,&
{'David'},{'Canda'},{'Steph'},{'Jamie'},{'Loret'},{'Cayle'},&,1.0,&
{'Canda'},{'Cayle'},{'Timur'},,,,&,1.0,&
{'Timur'},{'Jamie'},{'Canda'},{'Steph'},,,&,1.0,&
{'Loret'},{'Steph'},{'Terre'},,,,&,1.0,&
{'Noah '},,,,,,&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Canda'},{'Steph'},{'Terre'},,,,&,1.0,&
{'Doug '},{'Steph'},{'Jamie'},,,,&,1.0,&
{'David'},,,,,,&,1.0,&
{'Timur'},{'Micha'},{'Joe F'},{'Loret'},{'Steph'},,&,1.0,&
{'Terre'},{'Noah '},{'Canda'},{'Loret'},{'Steph'},{'Timur'},&,1.0,&
{'Timur'},{'Loret'},{'Canda'},{'Cayle'},{'Steph'},{'Jamie'},&,1.0,&
{'Steph'},{'Loret'},{'Canda'},{'Terre'},{'Cayle'},{'Thoma'},&,1.0,&
{'Deian'},,,,,,&,1.0,&
{'Canda'},{'Steph'},{'Jamie'},{'Loret'},{'Timur'},,&,1.0,&
{'Loret'},{'Jamie'},{'Timur'},{'Deian'},{'Terre'},{'Micha'},&,1.0,&
{'Timur'},,,,,,&,1.0,&
{'Terre'},{'Steph'},{'Jamie'},,,,&,1.0,&
{'Terre'},{'Noah '},{'Cayle'},{'Peggy'},{'Canda'},{'Loret'},&,1.0,&
{'Micha'},{'Cayle'},{'Joe A'},{'Loret'},{'Terre'},{'Jamie'},&,1.0,&
{'Joe A'},{'Joe F'},{'Doug '},{'Thoma'},,,&,1.0,&
{'David'},{'Terre'},,,,,&,1.0,&
{'Doug '},{'Joe F'},{'Terre'},{'Jamie'},{'Timur'},{'Noah '},&,1.0,&
{'Jamie'},{'Canda'},{'Steph'},,,,&,1.0,&
{'Timur'},{'Joe A'},{'Jamie'},,,,&,1.0,&
{'Canda'},{'Jamie'},{'Timur'},{'Steph'},{'David'},{'Loret'},&,1.0,&
{'Canda'},{'Timur'},{'Terre'},{'Cayle'},{'Micha'},{'Joe A'},&,1.0,&
{'David'},{'Cayle'},{'Timur'},{'Noah '},,,&,1.0,&
{'Canda'},{'Timur'},{'Loret'},{'Terre'},{'David'},{'Cayle'},&,1.0,&
{'Joe F'},{'David'},{'Loret'},{'Doug '},{'Canda'},{'Terre'},&,1.0,&
{'Timur'},{'Loret'},{'Terre'},{'Jamie'},{'Canda'},{'David'},&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Joe A'},{'Peggy'},{'Joe F'},{'Thoma'},{'Jamie'},{'David'},&,1.0,&
{'Peggy'},{'Doug '},{'Terre'},{'Steph'},{'David'},{'Loret'},&,1.0,&
{'Jamie'},{'Thoma'},{'Loret'},{'Canda'},{'Peggy'},{'Joe F'},&,1.0,&
{'Deian'},{'Peggy'},{'Loret'},{'Steph'},{'Joe F'},,&,1.0,&
{'Canda'},{'Cayle'},{'Timur'},{'Deian'},{'Steph'},{'Jamie'},&,1.0,&
{'Micha'},,,,,,&,1.0,&
{'Peggy'},{'Canda'},{'Loret'},{'Steph'},{'Cayle'},{'Timur'},&,1.0,&
{'Jamie'},{'Steph'},{'Timur'},,,,&,1.0,&
{'Jamie'},{'Loret'},,,,,&,1.0,&
{'Canda'},{'Terre'},{'Steph'},,,,&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Noah '},{'Timur'},{'Canda'},{'Doug '},{'Joe F'},{'Micha'},&,1.0,&
{'Joe A'},{'Jamie'},{'Loret'},,,,&,1.0,&
{'Jamie'},{'Terre'},{'Loret'},,,,&,1.0,&
{'Doug '},{'Terre'},{'Steph'},{'Deian'},{'Thoma'},{'Jamie'},&,1.0,&
{'Jamie'},{'Timur'},{'Canda'},{'Noah '},{'David'},,&,1.0,&
{'Deian'},{'Canda'},{'Micha'},{'Steph'},{'Jamie'},{'Peggy'},&,1.0,&
{'Jamie'},{'Timur'},{'David'},{'Steph'},,,&,1.0,&
{'Jamie'},{'Loret'},{'Terre'},{'Steph'},{'Deian'},,&,1.0,&
{'Doug '},,,,,,&,1.0,&
{'Timur'},{'Steph'},{'Loret'},{'Jamie'},{'Noah '},{'Peggy'},&,1.0,&
{'Terre'},{'Noah '},{'Canda'},{'Peggy'},{'Jamie'},{'Cayle'},&,1.0,&
{'Loret'},{'Doug '},{'Timur'},{'Canda'},{'Terre'},,&,1.0,&
{'Peggy'},{'Noah '},{'Joe A'},{'Steph'},{'Jamie'},{'Loret'},&,1.0,&
{'Canda'},{'Steph'},{'Terre'},,,,&,1.0,&
{'Joe A'},{'Noah '},{'Thoma'},,,,&,1.0,&
{'Loret'},{'Terre'},,,,,&,1.0,&
{'Jamie'},,,,,,&,1.0,&
{'Doug '},{'Joe A'},{'Thoma'},{'Steph'},{'Timur'},,&,1.0,&
{'Loret'},{'Steph'},,,,,&,1.0,&
{'Thoma'},{'Jamie'},{'Loret'},{'Joe F'},,,&,1.0,&
{'Loret'},{'Timur'},,,,,&,1.0,&
{'Canda'},{'Cayle'},{'Micha'},{'Loret'},{'Terre'},{'Jamie'},&,1.0,&
{'Canda'},{'Terre'},{'Steph'},{'Jamie'},{'Timur'},,&,1.0,&
{'Steph'},{'Terre'},{'Canda'},{'David'},{'Jamie'},{'Timur'},&,1.0,&
{'Timur'},{'Noah '},{'Peggy'},,,,&,1.0,&
{'Steph'},,,,,,&,1.0,&
{'Canda'},{'Timur'},{'Jamie'},{'Steph'},,,&,1.0,&
{'Loret'},{'David'},{'Terre'},{'Timur'},{'Steph'},{'Jamie'},&,1.0,&
{'Terre'},{'Loret'},{'Canda'},{'Steph'},,,&,1.0,&
{'Canda'},{'Noah '},{'Terre'},{'Steph'},{'Timur'},{'Jamie'},&,1.0,&
{'Doug '},{'Deian'},{'Cayle'},{'Joe F'},{'Terre'},{'Thoma'},&,1.0,&
{'Canda'},{'Cayle'},{'Timur'},,,,&,1.0,&
{'Timur'},{'Peggy'},,,,,&,1.0,&
{'Peggy'},{'Joe A'},{'Timur'},{'Micha'},{'Cayle'},{'Loret'},&,1.0,&
{'Loret'},{'Steph'},{'Noah '},{'Timur'},{'Jamie'},{'Terre'},&,1.0,&
{'Timur'},{'Doug '},{'Noah '},{'Steph'},{'Thoma'},{'Loret'},&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Timur'},{'David'},{'Cayle'},{'Terre'},{'Loret'},{'Steph'},&,1.0,&
{'Loret'},{'Terre'},{'Timur'},,,,&,1.0,&
{'Canda'},{'Cayle'},{'Jamie'},{'Steph'},{'Timur'},{'David'},&,1.0,&
{'Joe A'},{'Noah '},{'Timur'},{'Cayle'},{'Doug '},{'Joe F'},&,1.0,&
{'Loret'},{'Noah '},{'Joe A'},{'Terre'},{'Doug '},{'Jamie'},&,1.0,&
{'Timur'},{'Loret'},{'Terre'},{'Jamie'},{'Doug '},{'Canda'},&,1.0,&
{'Peggy'},{'Cayle'},{'Deian'},{'Loret'},{'Jamie'},{'Canda'},&,1.0,&
{'Noah '},{'Joe A'},{'David'},{'Doug '},{'Deian'},,&,1.0,&
{'Terre'},{'Jamie'},{'Timur'},{'Thoma'},{'Noah '},{'Steph'},&,1.0,&
{'Doug '},{'Joe A'},{'Thoma'},{'Steph'},{'Timur'},{'Deian'},&,1.0,&
{'Terre'},{'Jamie'},{'Timur'},{'Thoma'},{'Noah '},{'Steph'},&,1.0,&
{'Micha'},{'David'},{'Peggy'},{'Loret'},{'Terre'},{'Jamie'},&,1.0,&
{'Deian'},{'Joe A'},{'Noah '},{'Peggy'},{'Loret'},{'Jamie'},&,1.0,&
{'Loret'},{'Jamie'},{'Steph'},,,,&,1.0,&
{'Jamie'},{'Timur'},{'Canda'},{'Cayle'},{'Micha'},,&,1.0,&
{'Canda'},{'Timur'},,,,,&,1.0,&
{'Loret'},{'Canda'},{'Peggy'},{'Deian'},{'Joe F'},{'Terre'},&,1.0,&
{'Jamie'},{'Steph'},{'Canda'},,,,&,1.0,&
{'Micha'},{'Steph'},{'Doug '},{'Deian'},{'Timur'},{'Noah '},&,1.0,&
{'Terre'},{'Canda'},{'Joe F'},{'Steph'},{'Jamie'},{'Loret'},&,1.0,&
{'Joe A'},{'David'},{'Cayle'},{'Doug '},{'Micha'},{'Joe F'},&,1.0,&
{'Noah '},{'Steph'},{'Deian'},{'Joe A'},{'Doug '},{'David'},&,1.0,&
{'Loret'},{'Steph'},{'Micha'},,,,&,1.0,&
{'Loret'},{'Canda'},{'Terre'},{'Jamie'},{'Deian'},{'David'},&,1.0,&
{'Timur'},{'David'},{'Doug '},{'Loret'},{'Micha'},{'Jamie'},&,1.0,&
{'Steph'},{'Timur'},{'Canda'},,,,&,1.0,&
{'Loret'},{'Micha'},{'Canda'},,,,&,1.0,&
{'Micha'},{'David'},{'Deian'},{'Joe A'},,,&,1.0,&
{'Jamie'},{'Terre'},{'Noah '},{'Timur'},{'Canda'},{'Steph'},&,1.0,&
{'Timur'},,,,,,&,1.0,&
{'Micha'},{'Doug '},{'David'},{'Noah '},{'Thoma'},{'Steph'},&,1.0,&
{'David'},{'Noah '},{'Joe F'},{'Loret'},{'Terre'},{'Steph'},&,1.0,&
{'Loret'},,,,,,&,1.0,&
{'Loret'},{'Canda'},{'Cayle'},,,,&,1.0,&
{'David'},{'Canda'},{'Deian'},{'Peggy'},{'Loret'},{'Joe A'},&,1.0,&
{'Timur'},{'Noah '},{'David'},{'Cayle'},{'Deian'},{'Jamie'},&,1.0,&
{'Steph'},{'Loret'},{'Terre'},{'Canda'},{'Jamie'},,&,1.0,&
{'Noah '},{'Canda'},,,,,&,1.0,&
{'Loret'},{'Canda'},,,,,&,1.0,&
{'Steph'},{'Canda'},{'Jamie'},{'Loret'},{'Terre'},,&,1.0,&
{'Peggy'},{'Canda'},{'David'},{'Loret'},{'Doug '},{'Noah '},&,1.0,&
{'Terre'},{'Timur'},{'Jamie'},,,,&,1.0,&
{'Joe A'},{'Steph'},{'Thoma'},{'Peggy'},,,&,1.0,&
{'Jamie'},{'Steph'},{'Terre'},{'Deian'},{'Cayle'},{'Micha'},&,1.0,&
{'Loret'},{'Jamie'},{'Doug '},{'David'},{'Canda'},{'Deian'},&,1.0,&
{'David'},{'Cayle'},{'Micha'},{'Terre'},{'Steph'},{'Timur'},&,1.0,&
{'Doug '},{'Thoma'},{'Loret'},,,,&,1.0,&
{'Joe A'},{'Noah '},{'Terre'},{'Doug '},,,&,1.0,&
{'Loret'},{'Terre'},{'Timur'},{'David'},{'Micha'},{'Steph'},&,1.0,&
{'Steph'},{'Timur'},{'Canda'},{'Loret'},{'Terre'},,&,1.0,&
{'Jamie'},{'Canda'},{'Steph'},{'Cayle'},{'David'},{'Deian'},&,1.0,&
{'Jamie'},{'Canda'},{'Steph'},{'Timur'},{'David'},{'Deian'},&,1.0,&
{'Jamie'},{'Canda'},{'Noah '},{'Steph'},{'Micha'},{'Cayle'},&,1.0,&
{'Jamie'},{'Steph'},{'Cayle'},{'Micha'},{'Timur'},{'Joe A'},&,1.0,&
{'David'},,,,,,&,1.0,&
{'David'},{'Thoma'},,,,,&,1.0,&
{'Peggy'},{'Canda'},{'Noah '},,,,&,1.0,&
{'Terre'},{'Jamie'},{'Steph'},{'Doug '},{'Canda'},{'Thoma'},&,1.0,&
{'Peggy'},{'Loret'},{'Steph'},{'Canda'},,,&,1.0,&
{'Joe F'},{'Thoma'},{'Jamie'},,,,&,1.0,&
{'Timur'},{'Loret'},{'Canda'},{'Terre'},{'Steph'},{'Jamie'},&,1.0,&
{'Jamie'},{'Canda'},{'Steph'},{'Noah '},{'David'},{'Deian'},&,1.0,&
{'Loret'},{'Terre'},{'Peggy'},{'Deian'},{'Canda'},{'Joe F'},&,1.0,&
{'Noah '},{'David'},{'Canda'},{'Doug '},{'Steph'},{'Deian'},&,1.0,&
{'Joe A'},{'Loret'},{'Canda'},{'Cayle'},{'David'},{'Steph'},&,1.0,&
{'Doug '},{'Joe A'},{'Thoma'},{'Steph'},,,&,1.0,&
{'Canda'},{'Cayle'},{'Timur'},,,,&,1.0,&
{'Noah '},{'Terre'},{'Loret'},,,,&,1.0,&
{'Noah '},{'Terre'},{'Loret'},,,,&,1.0,&
{'Thoma'},,,,,,&,1.0,&
{'David'},{'Deian'},{'Loret'},{'Steph'},{'Noah '},{'Jamie'},&,1.0,&
